Date,ConsommationGazTotale,ConsommationElectricite,ConsommationTotale,month,day_of_week,is_weekend
2013-05-03,1040220.0,1251710,2291930.0,5,4,0
2013-05-04,912713.0,1108128,2020841.0,5,5,1
2013-05-05,793094.0,1007841,1800935.0,5,6,1
2013-05-06,861906.0,1157501,2019407.0,5,0,0
2013-05-07,807670.0,1156642,1964312.0,5,1,0
2013-05-08,694299.0,1008017,1702316.0,5,2,0
2013-05-09,710227.0,987332,1697559.0,5,3,0
2013-05-10,843217.0,1080411,1923628.0,5,4,0
2013-05-11,828760.0,1045756,1874516.0,5,5,1
2013-05-12,855300.0,1007750,1863050.0,5,6,1
2013-05-13,976414.0,1199553,2175967.0,5,0,0
2013-05-14,997223.0,1234300,2231523.0,5,1,0
2013-05-15,1008326.0,1244747,2253073.0,5,2,0
2013-05-16,1080063.0,1278120,2358183.0,5,3,0
2013-05-17,1079558.0,1258818,2338376.0,5,4,0
2013-05-18,935931.0,1133531,2069462.0,5,5,1
2013-05-19,905431.0,1066534,1971965.0,5,6,1
2013-05-20,999603.0,1122885,2122488.0,5,0,0
2013-05-21,1159434.0,1302166,2461600.0,5,1,0
2013-05-22,1150750.0,1300192,2450942.0,5,2,0
2013-05-23,1213238.0,1309632,2522870.0,5,3,0
2013-05-24,1373867.0,1356845,2730712.0,5,4,0
2013-05-25,1147346.0,1206871,2354217.0,5,5,1
2013-05-26,1014420.0,1103645,2118065.0,5,6,1
2013-05-27,983578.0,1229464,2213042.0,5,0,0
2013-05-28,1009998.0,1263262,2273260.0,5,1,0
2013-05-29,1103219.0,1295409,2398628.0,5,2,0
2013-05-30,1081053.0,1308096,2389149.0,5,3,0
2013-05-31,1035836.0,1273888,2309724.0,5,4,0
2013-06-01,800620.0,1092187,1892807.0,6,5,1
2013-06-02,732046.0,991740,1723786.0,6,6,1
2013-06-03,855668.0,1164784,2020452.0,6,0,0
2013-06-04,841081.0,1179368,2020449.0,6,1,0
2013-06-05,769952.0,1168801,1938753.0,6,2,0
2013-06-06,711182.0,1159441,1870623.0,6,3,0
2013-06-07,647047.0,1138525,1785572.0,6,4,0
2013-06-08,558542.0,1001291,1559833.0,6,5,1
2013-06-09,558470.0,936055,1494525.0,6,6,1
2013-06-10,679293.0,1120896,1800189.0,6,0,0
2013-06-11,688926.0,1151332,1840258.0,6,1,0
2013-06-12,664174.0,1156534,1820708.0,6,2,0
2013-06-13,664781.0,1155159,1819940.0,6,3,0
2013-06-14,663686.0,1134645,1798331.0,6,4,0
2013-06-15,557703.0,999085,1556788.0,6,5,1
2013-06-16,520434.0,927648,1448082.0,6,6,1
2013-06-17,620534.0,1130250,1750784.0,6,0,0
2013-06-18,648847.0,1169529,1818376.0,6,1,0
2013-06-19,649116.0,1170361,1819477.0,6,2,0
2013-06-20,652436.0,1162151,1814587.0,6,3,0
2013-06-21,630969.0,1136681,1767650.0,6,4,0
2013-06-22,545588.0,1000470,1546058.0,6,5,1
2013-06-23,541249.0,935544,1476793.0,6,6,1
2013-06-24,668404.0,1117982,1786386.0,6,0,0
2013-06-25,701580.0,1149825,1851405.0,6,1,0
2013-06-26,682304.0,1150060,1832364.0,6,2,0
2013-06-27,677304.0,1154771,1832075.0,6,3,0
2013-06-28,678943.0,1143239,1822182.0,6,4,0
2013-06-29,563446.0,1011970,1575416.0,6,5,1
2013-06-30,517457.0,932710,1450167.0,6,6,1
2013-07-01,608943.0,1117049,1725992.0,7,0,0
2013-07-02,635965.0,1156353,1792318.0,7,1,0
2013-07-03,635689.0,1162848,1798537.0,7,2,0
2013-07-04,638074.0,1161841,1799915.0,7,3,0
2013-07-05,603876.0,1149791,1753667.0,7,4,0
2013-07-06,504971.0,1018271,1523242.0,7,5,1
2013-07-07,460549.0,942726,1403275.0,7,6,1
2013-07-08,563053.0,1144014,1707067.0,7,0,0
2013-07-09,596592.0,1186842,1783434.0,7,1,0
2013-07-10,594185.0,1192038,1786223.0,7,2,0
2013-07-11,603832.0,1179513,1783345.0,7,3,0
2013-07-12,592549.0,1163852,1756401.0,7,4,0
2013-07-13,492861.0,1027864,1520725.0,7,5,1
2013-07-14,453566.0,944182,1397748.0,7,6,1
2013-07-15,545602.0,1142893,1688495.0,7,0,0
2013-07-16,594882.0,1183574,1778456.0,7,1,0
2013-07-17,601406.0,1185598,1787004.0,7,2,0
2013-07-18,587754.0,1184092,1771846.0,7,3,0
2013-07-19,556710.0,1169405,1726115.0,7,4,0
2013-07-20,468935.0,1037574,1506509.0,7,5,1
2013-07-21,429199.0,965093,1394292.0,7,6,1
2013-07-22,522542.0,1166283,1688825.0,7,0,0
2013-07-23,565801.0,1194598,1760399.0,7,1,0
2013-07-24,577928.0,1186161,1764089.0,7,2,0
2013-07-25,571538.0,1197278,1768816.0,7,3,0
2013-07-26,526356.0,1172542,1698898.0,7,4,0
2013-07-27,442835.0,1023672,1466507.0,7,5,1
2013-07-28,422127.0,931084,1353211.0,7,6,1
2013-07-29,519316.0,1066600,1585916.0,7,0,0
2013-07-30,542060.0,1095893,1637953.0,7,1,0
2013-07-31,523833.0,1110373,1634206.0,7,2,0
2013-08-01,499610.0,1127088,1626698.0,8,3,0
2013-08-02,482061.0,1108543,1590604.0,8,4,0
2013-08-03,417387.0,974040,1391427.0,8,5,1
2013-08-04,389460.0,908739,1298199.0,8,6,1
2013-08-05,444404.0,1041323,1485727.0,8,0,0
2013-08-06,465138.0,1049531,1514669.0,8,1,0
2013-08-07,474491.0,1025972,1500463.0,8,2,0
2013-08-08,470816.0,1009115,1479931.0,8,3,0
2013-08-09,482806.0,1002181,1484987.0,8,4,0
2013-08-10,433362.0,917809,1351171.0,8,5,1
2013-08-11,402414.0,863479,1265893.0,8,6,1
2013-08-12,450532.0,985969,1436501.0,8,0,0
2013-08-13,473256.0,1004675,1477931.0,8,1,0
2013-08-14,473496.0,1003943,1477439.0,8,2,0
2013-08-15,428061.0,913759,1341820.0,8,3,0
2013-08-16,451739.0,982238,1433977.0,8,4,0
2013-08-17,424061.0,938348,1362409.0,8,5,1
2013-08-18,410096.0,890093,1300189.0,8,6,1
2013-08-19,492327.0,1020435,1512762.0,8,0,0
2013-08-20,526085.0,1042162,1568247.0,8,1,0
2013-08-21,521900.0,1051857,1573757.0,8,2,0
2013-08-22,524052.0,1064078,1588130.0,8,3,0
2013-08-23,520415.0,1070585,1591000.0,8,4,0
2013-08-24,468543.0,968635,1437178.0,8,5,1
2013-08-25,462601.0,898000,1360601.0,8,6,1
2013-08-26,571210.0,1060719,1631929.0,8,0,0
2013-08-27,634671.0,1113112,1747783.0,8,1,0
2013-08-28,657249.0,1119999,1777248.0,8,2,0
2013-08-29,672598.0,1129197,1801795.0,8,3,0
2013-08-30,648682.0,1121201,1769883.0,8,4,0
2013-08-31,513150.0,992712,1505862.0,8,5,1
2013-09-01,488442.0,919645,1408087.0,9,6,1
2013-09-02,608758.0,1101476,1710234.0,9,0,0
2013-09-03,666691.0,1152944,1819635.0,9,1,0
2013-09-04,677131.0,1172148,1849279.0,9,2,0
2013-09-05,670384.0,1175799,1846183.0,9,3,0
2013-09-06,626928.0,1150073,1777001.0,9,4,0
2013-09-07,519752.0,999982,1519734.0,9,5,1
2013-09-08,506120.0,926924,1433044.0,9,6,1
2013-09-09,652056.0,1108562,1760618.0,9,0,0
2013-09-10,683060.0,1134576,1817636.0,9,1,0
2013-09-11,725623.0,1160665,1886288.0,9,2,0
2013-09-12,751801.0,1173702,1925503.0,9,3,0
2013-09-13,729530.0,1161114,1890644.0,9,4,0
2013-09-14,600651.0,1023944,1624595.0,9,5,1
2013-09-15,580881.0,953716,1534597.0,9,6,1
2013-09-16,722553.0,1141955,1864508.0,9,0,0
2013-09-17,813946.0,1200397,2014343.0,9,1,0
2013-09-18,817776.0,1196823,2014599.0,9,2,0
2013-09-19,840317.0,1192306,2032623.0,9,3,0
2013-09-20,787845.0,1162287,1950132.0,9,4,0
2013-09-21,659695.0,1020100,1679795.0,9,5,1
2013-09-22,601543.0,947799,1549342.0,9,6,1
2013-09-23,713342.0,1126193,1839535.0,9,0,0
2013-09-24,805589.0,1160064,1965653.0,9,1,0
2013-09-25,794136.0,1166260,1960396.0,9,2,0
2013-09-26,810100.0,1167843,1977943.0,9,3,0
2013-09-27,760241.0,1151809,1912050.0,9,4,0
2013-09-28,623353.0,1014443,1637796.0,9,5,1
2013-09-29,591365.0,947865,1539230.0,9,6,1
2013-09-30,720285.0,1128578,1848863.0,9,0,0
2013-10-01,804810.0,1171197,1976007.0,10,1,0
2013-10-02,789138.0,1177787,1966925.0,10,2,0
2013-10-03,777591.0,1181897,1959488.0,10,3,0
2013-10-04,760322.0,1164337,1924659.0,10,4,0
2013-10-05,653147.0,1021364,1674511.0,10,5,1
2013-10-06,638106.0,957512,1595618.0,10,6,1
2013-10-07,863730.0,1141249,2004979.0,10,0,0
2013-10-08,896422.0,1183023,2079445.0,10,1,0
2013-10-09,908621.0,1193251,2101872.0,10,2,0
2013-10-10,1102763.0,1237524,2340287.0,10,3,0
2013-10-11,1213984.0,1275999,2489983.0,10,4,0
2013-10-12,1126528.0,1178842,2305370.0,10,5,1
2013-10-13,1097859.0,1129307,2227166.0,10,6,1
2013-10-14,1241948.0,1289496,2531444.0,10,0,0
2013-10-15,1234522.0,1310311,2544833.0,10,1,0
2013-10-16,1248334.0,1313062,2561396.0,10,2,0
2013-10-17,1158267.0,1277255,2435522.0,10,3,0
2013-10-18,1149489.0,1258946,2408435.0,10,4,0
2013-10-19,948471.0,1108981,2057452.0,10,5,1
2013-10-20,853750.0,1019144,1872894.0,10,6,1
2013-10-21,975672.0,1189705,2165377.0,10,0,0
2013-10-22,905071.0,1213827,2118898.0,10,1,0
2013-10-23,922331.0,1209226,2131557.0,10,2,0
2013-10-24,1024239.0,1221356,2245595.0,10,3,0
2013-10-25,936720.0,1206117,2142837.0,10,4,0
2013-10-26,811556.0,1056533,1868089.0,10,5,1
2013-10-27,832199.0,1005316,1837515.0,10,6,1
2013-10-28,981497.0,1193130,2174627.0,10,0,0
2013-10-29,1221076.0,1270415,2491491.0,10,1,0
2013-10-30,1361224.0,1322562,2683786.0,10,2,0
2013-10-31,1447062.0,1348593,2795655.0,10,3,0
2013-11-01,1316412.0,1197693,2514105.0,11,4,0
2013-11-02,1135152.0,1146669,2281821.0,11,5,1
2013-11-03,1223417.0,1129863,2353280.0,11,6,1
2013-11-04,1462422.0,1360706,2823128.0,11,0,0
2013-11-05,1635726.0,1448749,3084475.0,11,1,0
2013-11-06,1398435.0,1379705,2778140.0,11,2,0
2013-11-07,1292841.0,1335804,2628645.0,11,3,0
2013-11-08,1385512.0,1340338,2725850.0,11,4,0
2013-11-09,1388605.0,1254571,2643176.0,11,5,1
2013-11-10,1398913.0,1201106,2600019.0,11,6,1
2013-11-11,1613481.0,1290145,2903626.0,11,0,0
2013-11-12,1812985.0,1469546,3282531.0,11,1,0
2013-11-13,1844242.0,1491641,3335883.0,11,2,0
2013-11-14,1978015.0,1558956,3536971.0,11,3,0
2013-11-15,2044079.0,1589786,3633865.0,11,4,0
2013-11-16,1906960.0,1475276,3382236.0,11,5,1
2013-11-17,1801826.0,1405186,3207012.0,11,6,1
2013-11-18,2118132.0,1600646,3718778.0,11,0,0
2013-11-19,2191883.0,1648373,3840256.0,11,1,0
2013-11-20,2374989.0,1740248,4115237.0,11,2,0
2013-11-21,2416251.0,1742449,4158700.0,11,3,0
2013-11-22,2438949.0,1777860,4216809.0,11,4,0
2013-11-23,2099072.0,1614984,3714056.0,11,5,1
2013-11-24,1933922.0,1506146,3440068.0,11,6,1
2013-11-25,2274668.0,1672268,3946936.0,11,0,0
2013-11-26,2406879.0,1722872,4129751.0,11,1,0
2013-11-27,2456362.0,1756381,4212743.0,11,2,0
2013-11-28,2551707.0,1831727,4383434.0,11,3,0
2013-11-29,2329312.0,1773106,4102418.0,11,4,0
2013-11-30,2020893.0,1587485,3608378.0,11,5,1
2013-12-01,1981292.0,1528405,3509697.0,12,6,1
2013-12-02,2282274.0,1718729,4001003.0,12,0,0
2013-12-03,2551141.0,1783888,4335029.0,12,1,0
2013-12-04,2472755.0,1813846,4286601.0,12,2,0
2013-12-05,2372369.0,1774039,4146408.0,12,3,0
2013-12-06,2293303.0,1725926,4019229.0,12,4,0
2013-12-07,2129642.0,1590049,3719691.0,12,5,1
2013-12-08,2050174.0,1540611,3590785.0,12,6,1
2013-12-09,2463011.0,1785815,4248826.0,12,0,0
2013-12-10,2575015.0,1823858,4398873.0,12,1,0
2013-12-11,2597015.0,1813596,4410611.0,12,2,0
2013-12-12,2590052.0,1820808,4410860.0,12,3,0
2013-12-13,2534425.0,1794222,4328647.0,12,4,0
2013-12-14,2102348.0,1608493,3710841.0,12,5,1
2013-12-15,1956407.0,1529133,3485540.0,12,6,1
2013-12-16,2176575.0,1676131,3852706.0,12,0,0
2013-12-17,2141222.0,1677332,3818554.0,12,1,0
2013-12-18,1980933.0,1635322,3616255.0,12,2,0
2013-12-19,1929455.0,1621311,3550766.0,12,3,0
2013-12-20,2003713.0,1632755,3636468.0,12,4,0
2013-12-21,1875588.0,1537915,3413503.0,12,5,1
2013-12-22,1632353.0,1414134,3046487.0,12,6,1
2013-12-23,1655951.0,1478703,3134654.0,12,0,0
2013-12-24,1521105.0,1413513,2934618.0,12,1,0
2013-12-25,1466846.0,1256940,2723786.0,12,2,0
2013-12-26,1720370.0,1443426,3163796.0,12,3,0
2013-12-27,1692461.0,1472239,3164700.0,12,4,0
2013-12-28,1602432.0,1397241,2999673.0,12,5,1
2013-12-29,1714069.0,1399403,3113472.0,12,6,1
2013-12-30,1931364.0,1559391,3490755.0,12,0,0
2013-12-31,1850704.0,1524442,3375146.0,12,1,0
2014-01-01,1654613.0,1366883,3021496.0,1,2,0
2014-01-02,1645428.0,1452784,3098212.0,1,3,0
2014-01-03,1651468.0,1476420,3127888.0,1,4,0
2014-01-04,1611386.0,1404858,3016244.0,1,5,1
2014-01-05,1717844.0,1396136,3113980.0,1,6,1
2014-01-06,1726182.0,1542984,3269166.0,1,0,0
2014-01-07,1648516.0,1532910,3181426.0,1,1,0
2014-01-08,1606403.0,1512784,3119187.0,1,2,0
2014-01-09,1644718.0,1538737,3183455.0,1,3,0
2014-01-10,1820969.0,1574980,3395949.0,1,4,0
2014-01-11,1690265.0,1438533,3128798.0,1,5,1
2014-01-12,1761439.0,1415854,3177293.0,1,6,1
2014-01-13,1879995.0,1591632,3471627.0,1,0,0
2014-01-14,2038037.0,1661053,3699090.0,1,1,0
2014-01-15,2062657.0,1705202,3767859.0,1,2,0
2014-01-16,1886093.0,1654779,3540872.0,1,3,0
2014-01-17,1861413.0,1618560,3479973.0,1,4,0
2014-01-18,1740899.0,1485329,3226228.0,1,5,1
2014-01-19,1700512.0,1414542,3115054.0,1,6,1
2014-01-20,2077560.0,1659329,3736889.0,1,0,0
2014-01-21,2213703.0,1734610,3948313.0,1,1,0
2014-01-22,2265532.0,1751773,4017305.0,1,2,0
2014-01-23,2125631.0,1729924,3855555.0,1,3,0
2014-01-24,2099089.0,1699586,3798675.0,1,4,0
2014-01-25,1900160.0,1545001,3445161.0,1,5,1
2014-01-26,1783052.0,1453370,3236422.0,1,6,1
2014-01-27,2100185.0,1677593,3777778.0,1,0,0
2014-01-28,2191638.0,1757501,3949139.0,1,1,0
2014-01-29,2226349.0,1761328,3987677.0,1,2,0
2014-01-30,2195221.0,1734708,3929929.0,1,3,0
2014-01-31,2172980.0,1746515,3919495.0,1,4,0
2014-02-01,1902171.0,1576429,3478600.0,2,5,1
2014-02-02,1882855.0,1507489,3390344.0,2,6,1
2014-02-03,2152546.0,1685130,3837676.0,2,0,0
2014-02-04,2065772.0,1687703,3753475.0,2,1,0
2014-02-05,2062397.0,1716275,3778672.0,2,2,0
2014-02-06,1995432.0,1692955,3688387.0,2,3,0
2014-02-07,1814279.0,1610921,3425200.0,2,4,0
2014-02-08,1775716.0,1519941,3295657.0,2,5,1
2014-02-09,1809125.0,1471916,3281041.0,2,6,1
2014-02-10,2029057.0,1629005,3658062.0,2,0,0
2014-02-11,2100901.0,1693588,3794489.0,2,1,0
2014-02-12,2076923.0,1699784,3776707.0,2,2,0
2014-02-13,2008252.0,1687457,3695709.0,2,3,0
2014-02-14,1956272.0,1661197,3617469.0,2,4,0
2014-02-15,1621616.0,1443915,3065531.0,2,5,1
2014-02-16,1640052.0,1390159,3030211.0,2,6,1
2014-02-17,1860711.0,1562424,3423135.0,2,0,0
2014-02-18,1877341.0,1619855,3497196.0,2,1,0
2014-02-19,1764597.0,1590864,3355461.0,2,2,0
2014-02-20,1709416.0,1562550,3271966.0,2,3,0
2014-02-21,1755118.0,1564996,3320114.0,2,4,0
2014-02-22,1685324.0,1457876,3143200.0,2,5,1
2014-02-23,1535812.0,1337579,2873391.0,2,6,1
2014-02-24,1644647.0,1492858,3137505.0,2,0,0
2014-02-25,1698999.0,1551703,3250702.0,2,1,0
2014-02-26,1830369.0,1572120,3402489.0,2,2,0
2014-02-27,1931155.0,1640284,3571439.0,2,3,0
2014-02-28,1927256.0,1642464,3569720.0,2,4,0
2014-03-01,1783058.0,1500344,3283402.0,3,5,1
2014-03-02,1730818.0,1424057,3154875.0,3,6,1
2014-03-03,1937024.0,1602085,3539109.0,3,0,0
2014-03-04,1915578.0,1611885,3527463.0,3,1,0
2014-03-05,1810702.0,1555166,3365868.0,3,2,0
2014-03-06,1717998.0,1544325,3262323.0,3,3,0
2014-03-07,1654671.0,1505740,3160411.0,3,4,0
2014-03-08,1396893.0,1309575,2706468.0,3,5,1
2014-03-09,1246321.0,1188904,2435225.0,3,6,1
2014-03-10,1378841.0,1362298,2741139.0,3,0,0
2014-03-11,1428296.0,1400639,2828935.0,3,1,0
2014-03-12,1426865.0,1400555,2827420.0,3,2,0
2014-03-13,1405811.0,1395134,2800945.0,3,3,0
2014-03-14,1365414.0,1365414,2730828.0,3,4,0
2014-03-15,1298995.0,1250653,2549648.0,3,5,1
2014-03-16,1200022.0,1158104,2358126.0,3,6,1
2014-03-17,1376952.0,1329826,2706778.0,3,0,0
2014-03-18,1410295.0,1387663,2797958.0,3,1,0
2014-03-19,1349102.0,1364510,2713612.0,3,2,0
2014-03-20,1273575.0,1342342,2615917.0,3,3,0
2014-03-21,1263890.0,1324930,2588820.0,3,4,0
2014-03-22,1335103.0,1265176,2600279.0,3,5,1
2014-03-23,1484775.0,1272953,2757728.0,3,6,1
2014-03-24,1767757.0,1463977,3231734.0,3,0,0
2014-03-25,1780083.0,1499920,3280003.0,3,1,0
2014-03-26,1799962.0,1492702,3292664.0,3,2,0
2014-03-27,1791983.0,1497570,3289553.0,3,3,0
2014-03-28,1538409.0,1449679,2988088.0,3,4,0
2014-03-29,1164927.0,1242184,2407111.0,3,5,1
2014-03-30,1080115.0,1132914,2213029.0,3,6,1
2014-03-31,1137592.0,1280030,2417622.0,3,0,0
2014-04-01,1034323.0,1278667,2312990.0,4,1,0
2014-04-02,977946.0,1266195,2244141.0,4,2,0
2014-04-03,1007172.0,1287934,2295106.0,4,3,0
2014-04-04,1041666.0,1289030,2330696.0,4,4,0
2014-04-05,934690.0,1147855,2082545.0,4,5,1
2014-04-06,813770.0,1046949,1860719.0,4,6,1
2014-04-07,884291.0,1203011,2087302.0,4,0,0
2014-04-08,1052054.0,1254586,2306640.0,4,1,0
2014-04-09,1125121.0,1280806,2405927.0,4,2,0
2014-04-10,1062840.0,1262116,2324956.0,4,3,0
2014-04-11,996704.0,1230138,2226842.0,4,4,0
2014-04-12,868453.0,1096624,1965077.0,4,5,1
2014-04-13,839071.0,1030093,1869164.0,4,6,1
2014-04-14,1006643.0,1214079,2220722.0,4,0,0
2014-04-15,1128177.0,1259921,2388098.0,4,1,0
2014-04-16,1132324.0,1274200,2406524.0,4,2,0
2014-04-17,1041695.0,1262003,2303698.0,4,3,0
2014-04-18,1003245.0,1235488,2238733.0,4,4,0
2014-04-19,1035098.0,1148974,2184072.0,4,5,1
2014-04-20,924178.0,1078689,2002867.0,4,6,1
2014-04-21,897966.0,1078934,1976900.0,4,0,0
2014-04-22,959666.0,1238122,2197788.0,4,1,0
2014-04-23,927150.0,1243889,2171039.0,4,2,0
2014-04-24,883813.0,1230170,2113983.0,4,3,0
2014-04-25,899506.0,1224421,2123927.0,4,4,0
2014-04-26,895403.0,1113786,2009189.0,4,5,1
2014-04-27,914971.0,1070419,1985390.0,4,6,1
2014-04-28,1061041.0,1242182,2303223.0,4,0,0
2014-04-29,1051826.0,1268610,2320436.0,4,1,0
2014-04-30,960343.0,1243164,2203507.0,4,2,0
2014-05-01,817265.0,1033376,1850641.0,5,3,0
2014-05-02,914608.0,1149858,2064466.0,5,4,0
2014-05-03,938067.0,1102705,2040772.0,5,5,1
2014-05-04,890266.0,1037733,1927999.0,5,6,1
2014-05-05,895201.0,1177020,2072221.0,5,0,0
2014-05-06,830296.0,1188065,2018361.0,5,1,0
2014-05-07,848793.0,1189795,2038588.0,5,2,0
2014-05-08,797102.0,1045522,1842624.0,5,3,0
2014-05-09,768495.0,1102710,1871205.0,5,4,0
2014-05-10,746582.0,1039518,1786100.0,5,5,1
2014-05-11,786376.0,996008,1782384.0,5,6,1
2014-05-12,989180.0,1199119,2188299.0,5,0,0
2014-05-13,1049210.0,1242983,2292193.0,5,1,0
2014-05-14,998508.0,1234815,2233323.0,5,2,0
2014-05-15,982404.0,1219135,2201539.0,5,3,0
2014-05-16,906001.0,1195668,2101669.0,5,4,0
2014-05-17,699645.0,1037763,1737408.0,5,5,1
2014-05-18,611124.0,949230,1560354.0,5,6,1
2014-05-19,684347.0,1120536,1804883.0,5,0,0
2014-05-20,723192.0,1152260,1875452.0,5,1,0
2014-05-21,750335.0,1169565,1919900.0,5,2,0
2014-05-22,735524.0,1163771,1899295.0,5,3,0
2014-05-23,761149.0,1156394,1917543.0,5,4,0
2014-05-24,681249.0,1031995,1713244.0,5,5,1
2014-05-25,640199.0,962350,1602549.0,5,6,1
2014-05-26,745070.0,1149865,1894935.0,5,0,0
2014-05-27,809672.0,1189201,1998873.0,5,1,0
2014-05-28,807610.0,1186558,1994168.0,5,2,0
2014-05-29,668033.0,1013677,1681710.0,5,3,0
2014-05-30,671815.0,1063139,1734954.0,5,4,0
2014-05-31,615178.0,990085,1605263.0,5,5,1
2014-06-01,588566.0,931715,1520281.0,6,6,1
2014-06-02,681889.0,1112057,1793946.0,6,0,0
2014-06-03,700931.0,1145321,1846252.0,6,1,0
2014-06-04,732736.0,1164544,1897280.0,6,2,0
2014-06-05,728710.0,1157931,1886641.0,6,3,0
2014-06-06,654101.0,1143343,1797444.0,6,4,0
2014-06-07,534112.0,1001809,1535921.0,6,5,1
2014-06-08,486966.0,917534,1404500.0,6,6,1
2014-06-09,495448.0,963406,1458854.0,6,0,0
2014-06-10,628478.0,1133832,1762310.0,6,1,0
2014-06-11,651365.0,1147889,1799254.0,6,2,0
2014-06-12,638631.0,1161077,1799708.0,6,3,0
2014-06-13,607591.0,1150591,1758182.0,6,4,0
2014-06-14,528844.0,995895,1524739.0,6,5,1
2014-06-15,507498.0,912666,1420164.0,6,6,1
2014-06-16,605290.0,1098931,1704221.0,6,0,0
2014-06-17,644137.0,1136534,1780671.0,6,1,0
2014-06-18,644721.0,1137336,1782057.0,6,2,0
2014-06-19,623324.0,1144932,1768256.0,6,3,0
2014-06-20,607096.0,1136381,1743477.0,6,4,0
2014-06-21,518274.0,1004993,1523267.0,6,5,1
2014-06-22,477314.0,933484,1410798.0,6,6,1
2014-06-23,588389.0,1122261,1710650.0,6,0,0
2014-06-24,630582.0,1156996,1787578.0,6,1,0
2014-06-25,628893.0,1153500,1782393.0,6,2,0
2014-06-26,647377.0,1155012,1802389.0,6,3,0
2014-06-27,624467.0,1142002,1766469.0,6,4,0
2014-06-28,518120.0,1007127,1525247.0,6,5,1
2014-06-29,507499.0,924212,1431711.0,6,6,1
2014-06-30,616357.0,1096963,1713320.0,6,0,0
2014-07-01,624920.0,1140605,1765525.0,7,1,0
2014-07-02,632017.0,1146923,1778940.0,7,2,0
2014-07-03,610639.0,1164387,1775026.0,7,3,0
2014-07-04,596843.0,1148172,1745015.0,7,4,0
2014-07-05,513092.0,1006704,1519796.0,7,5,1
2014-07-06,481860.0,932201,1414061.0,7,6,1
2014-07-07,596104.0,1101502,1697606.0,7,0,0
2014-07-08,639457.0,1140266,1779723.0,7,1,0
2014-07-09,665296.0,1151130,1816426.0,7,2,0
2014-07-10,670778.0,1164517,1835295.0,7,3,0
2014-07-11,650708.0,1148935,1799643.0,7,4,0
2014-07-12,541415.0,1005879,1547294.0,7,5,1
2014-07-13,495634.0,927860,1423494.0,7,6,1
2014-07-14,500315.0,938397,1438712.0,7,0,0
2014-07-15,592630.0,1121622,1714252.0,7,1,0
2014-07-16,604240.0,1162247,1766487.0,7,2,0
2014-07-17,597887.0,1184512,1782399.0,7,3,0
2014-07-18,576989.0,1179995,1756984.0,7,4,0
2014-07-19,478225.0,1029229,1507454.0,7,5,1
2014-07-20,455488.0,932699,1388187.0,7,6,1
2014-07-21,567786.0,1102389,1670175.0,7,0,0
2014-07-22,597783.0,1144718,1742501.0,7,1,0
2014-07-23,578696.0,1158528,1737224.0,7,2,0
2014-07-24,565463.0,1166029,1731492.0,7,3,0
2014-07-25,544914.0,1130081,1674995.0,7,4,0
2014-07-26,458372.0,991169,1449541.0,7,5,1
2014-07-27,417031.0,923060,1340091.0,7,6,1
2014-07-28,503465.0,1073181,1576646.0,7,0,0
2014-07-29,533399.0,1093443,1626842.0,7,1,0
2014-07-30,542172.0,1095813,1637985.0,7,2,0
2014-07-31,530817.0,1093992,1624809.0,7,3,0
2014-08-01,500184.0,1070341,1570525.0,8,4,0
2014-08-02,434188.0,950702,1384890.0,8,5,1
2014-08-03,408715.0,877100,1285815.0,8,6,1
2014-08-04,460652.0,993671,1454323.0,8,0,0
2014-08-05,476668.0,1014194,1490862.0,8,1,0
2014-08-06,483727.0,1020202,1503929.0,8,2,0
2014-08-07,484008.0,1025197,1509205.0,8,3,0
2014-08-08,474007.0,1023173,1497180.0,8,4,0
2014-08-09,432939.0,921562,1354501.0,8,5,1
2014-08-10,408392.0,871204,1279596.0,8,6,1
2014-08-11,472794.0,972035,1444829.0,8,0,0
2014-08-12,493450.0,986367,1479817.0,8,1,0
2014-08-13,496343.0,986878,1483221.0,8,2,0
2014-08-14,509294.0,979601,1488895.0,8,3,0
2014-08-15,467587.0,892352,1359939.0,8,4,0
2014-08-16,450161.0,893094,1343255.0,8,5,1
2014-08-17,438118.0,856255,1294373.0,8,6,1
2014-08-18,511191.0,988498,1499689.0,8,0,0
2014-08-19,544476.0,1020669,1565145.0,8,1,0
2014-08-20,557260.0,1028460,1585720.0,8,2,0
2014-08-21,565441.0,1036014,1601455.0,8,3,0
2014-08-22,560217.0,1040789,1601006.0,8,4,0
2014-08-23,500678.0,950191,1450869.0,8,5,1
2014-08-24,484437.0,894834,1379271.0,8,6,1
2014-08-25,614314.0,1074629,1688943.0,8,0,0
2014-08-26,648133.0,1121413,1769546.0,8,1,0
2014-08-27,647915.0,1120419,1768334.0,8,2,0
2014-08-28,625833.0,1128250,1754083.0,8,3,0
2014-08-29,605717.0,1113291,1719008.0,8,4,0
2014-08-30,517669.0,986255,1503924.0,8,5,1
2014-08-31,484643.0,919983,1404626.0,8,6,1
2014-09-01,606921.0,1098813,1705734.0,9,0,0
2014-09-02,622285.0,1141230,1763515.0,9,1,0
2014-09-03,617990.0,1145405,1763395.0,9,2,0
2014-09-04,619333.0,1154359,1773692.0,9,3,0
2014-09-05,598249.0,1146674,1744923.0,9,4,0
2014-09-06,509779.0,1008060,1517839.0,9,5,1
2014-09-07,492585.0,939891,1432476.0,9,6,1
